cdt_last_act,cdt_plan,cdt_score,cdt_steps,cdt_subseq_last_act,cdt_subseq_plan,cdt_subseq_score,cdt_subseq_steps,cdt_subseq_validity,cdt_validity,complementary_plan,correct_part,curr_last_act,curr_plan,curr_score,curr_steps,curr_validity,domain,executability,final_score,gt_plan,improved_plan,improved_validity,instance_id,model,nr_plan_trace,plan_trace,subseq_last_act,subseq_plan,subseq_score,subseq_steps,subseq_validity,task,trace_score
6,"['(feast c b)', '(succumb c)', '(attack a)', '(overcome a b)', '(attack c)', '(overcome c a)']",4.0,0,6,"['(feast c b)', '(succumb c)', '(attack a)', '(overcome a b)', '(attack c)', '(overcome c a)']",1.0,0,True,True,[],"['(feast c b)', '(succumb c)', '(attack a)', '(overcome a b)', '(attack c)', '(overcome c a)']",6,"['(feast c b)', '(succumb c)', '(attack a)', '(overcome a b)', '(attack c)', '(overcome c a)']",4.0,0,True,mystery_blocksworld_3,True,4.0,"['(feast c b)', '(succumb c)', '(attack a)', '(overcome a b)', '(attack c)', '(overcome c a)']","['(feast c b)', '(succumb c)', '(attack a)', '(overcome a b)', '(attack c)', '(overcome c a)']",True,88,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}",6,"['(feast c b)', '(succumb c)', '(attack a)', '(overcome a b)', '(attack c)', '(overcome c a)']",1.0,0,True,_pddl,4.0
2,"['(attack b)', '(overcome b a)']",4.0,0,2,"['(attack b)', '(overcome b a)']",1.0,0,True,True,[],"['(attack b)', '(overcome b a)']",2,"['(attack b)', '(overcome b a)']",4.0,0,True,mystery_blocksworld_3,True,4.0,"['(attack b)', '(overcome b a)']","['(attack b)', '(overcome b a)']",True,89,o4-mini_chat,"{0: 'position', 1: 'position'}","{0: 'position', 1: 'position'}",2,"['(attack b)', '(overcome b a)']",1.0,0,True,_pddl,4.0
4,"['(attack c)', '(overcome c a)', '(attack b)', '(overcome b c)']",4.0,0,4,"['(attack c)', '(overcome c a)', '(attack b)', '(overcome b c)']",1.0,0,True,True,[],"['(attack c)', '(overcome c a)', '(attack b)', '(overcome b c)']",4,"['(attack c)', '(overcome c a)', '(attack b)', '(overcome b c)']",4.0,0,True,mystery_blocksworld_3,True,4.0,"['(attack c)', '(overcome c a)', '(attack b)', '(overcome b c)']","['(attack c)', '(overcome c a)', '(attack b)', '(overcome b c)']",True,90,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position'}",4,"['(attack c)', '(overcome c a)', '(attack b)', '(overcome b c)']",1.0,0,True,_pddl,4.0
4,"['(feast b c)', '(succumb b)', '(attack c)', '(overcome c a)']",4.0,0,4,"['(feast b c)', '(succumb b)', '(attack c)', '(overcome c a)']",1.0,0,True,True,[],"['(feast b c)', '(succumb b)', '(attack c)', '(overcome c a)']",4,"['(feast b c)', '(succumb b)', '(attack c)', '(overcome c a)']",4.0,0,True,mystery_blocksworld_3,True,4.0,"['(feast b c)', '(succumb b)', '(attack c)', '(overcome c a)']","['(feast b c)', '(succumb b)', '(attack c)', '(overcome c a)']",True,91,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position'}",4,"['(feast b c)', '(succumb b)', '(attack c)', '(overcome c a)']",1.0,0,True,_pddl,4.0
2,"['(feast b c)', '(overcome b a)']",4.0,0,2,"['(feast b c)', '(overcome b a)']",1.0,0,True,True,[],"['(feast b c)', '(overcome b a)']",2,"['(feast b c)', '(overcome b a)']",4.0,0,True,mystery_blocksworld_3,True,4.0,"['(feast b c)', '(overcome b a)']","['(feast b c)', '(overcome b a)']",True,92,o4-mini_chat,"{0: 'position', 1: 'position'}","{0: 'position', 1: 'position'}",2,"['(feast b c)', '(overcome b a)']",1.0,0,True,_pddl,4.0
2,"['(attack c)', '(overcome c a)']",4.0,0,2,"['(attack c)', '(overcome c a)']",1.0,0,True,True,[],"['(attack c)', '(overcome c a)']",2,"['(attack c)', '(overcome c a)']",4.0,0,True,mystery_blocksworld_3,True,4.0,"['(attack c)', '(overcome c a)']","['(attack c)', '(overcome c a)']",True,93,o4-mini_chat,"{0: 'position', 1: 'position'}","{0: 'position', 1: 'position'}",2,"['(attack c)', '(overcome c a)']",1.0,0,True,_pddl,4.0
6,"['(feast a b)', '(succumb a)', '(attack c)', '(overcome c a)', '(attack b)', '(overcome b c)']",4.0,0,6,"['(feast a b)', '(succumb a)', '(attack c)', '(overcome c a)', '(attack b)', '(overcome b c)']",1.0,0,True,True,[],"['(feast a b)', '(succumb a)', '(attack c)', '(overcome c a)', '(attack b)', '(overcome b c)']",6,"['(feast a b)', '(succumb a)', '(attack c)', '(overcome c a)', '(attack b)', '(overcome b c)']",4.0,0,True,mystery_blocksworld_3,True,4.0,"['(feast a b)', '(succumb a)', '(attack c)', '(overcome c a)', '(attack b)', '(overcome b c)']","['(feast a b)', '(succumb a)', '(attack c)', '(overcome c a)', '(attack b)', '(overcome b c)']",True,94,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}",6,"['(feast a b)', '(succumb a)', '(attack c)', '(overcome c a)', '(attack b)', '(overcome b c)']",1.0,0,True,_pddl,4.0
8,"['(feast a c)', '(succumb a)', '(feast c b)', '(succumb c)', '(attack b)', '(overcome b c)', '(attack a)', '(overcome a b)']",4.0,0,8,"['(feast a c)', '(succumb a)', '(feast c b)', '(succumb c)', '(attack b)', '(overcome b c)', '(attack a)', '(overcome a b)']",1.0,0,True,True,[],"['(feast a c)', '(succumb a)', '(feast c b)', '(succumb c)', '(attack b)', '(overcome b c)', '(attack a)', '(overcome a b)']",8,"['(feast a c)', '(succumb a)', '(feast c b)', '(succumb c)', '(attack b)', '(overcome b c)', '(attack a)', '(overcome a b)']",4.0,0,True,mystery_blocksworld_3,True,4.0,"['(feast a c)', '(succumb a)', '(feast c b)', '(succumb c)', '(attack b)', '(overcome b c)', '(attack a)', '(overcome a b)']","['(feast a c)', '(succumb a)', '(feast c b)', '(succumb c)', '(attack b)', '(overcome b c)', '(attack a)', '(overcome a b)']",True,95,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position', 6: 'position', 7: 'position'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position', 6: 'position', 7: 'position'}",8,"['(feast a c)', '(succumb a)', '(feast c b)', '(succumb c)', '(attack b)', '(overcome b c)', '(attack a)', '(overcome a b)']",1.0,0,True,_pddl,4.0
2,"['(feast b a)', '(overcome b c)']",4.0,0,2,"['(feast b a)', '(overcome b c)']",1.0,0,True,True,[],"['(feast b a)', '(overcome b c)']",2,"['(feast b a)', '(overcome b c)']",4.0,0,True,mystery_blocksworld_3,True,4.0,"['(feast b a)', '(overcome b c)']","['(feast b a)', '(overcome b c)']",True,96,o4-mini_chat,"{0: 'position', 1: 'position'}","{0: 'position', 1: 'position'}",2,"['(feast b a)', '(overcome b c)']",1.0,0,True,_pddl,4.0
6,"['(feast c b)', '(succumb c)', '(feast b a)', '(succumb b)', '(attack c)', '(overcome c a)']",4.0,0,6,"['(feast c b)', '(succumb c)', '(feast b a)', '(succumb b)', '(attack c)', '(overcome c a)']",1.0,0,True,True,[],"['(feast c b)', '(succumb c)', '(feast b a)', '(succumb b)', '(attack c)', '(overcome c a)']",6,"['(feast c b)', '(succumb c)', '(feast b a)', '(succumb b)', '(attack c)', '(overcome c a)']",4.0,0,True,mystery_blocksworld_3,True,4.0,"['(feast c b)', '(succumb c)', '(feast b a)', '(succumb b)', '(attack c)', '(overcome c a)']","['(feast c b)', '(succumb c)', '(feast b a)', '(succumb b)', '(attack c)', '(overcome c a)']",True,97,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}",6,"['(feast c b)', '(succumb c)', '(feast b a)', '(succumb b)', '(attack c)', '(overcome c a)']",1.0,0,True,_pddl,4.0
6,"['(feast c b)', '(succumb c)', '(feast b a)', '(succumb b)', '(attack a)', '(overcome a b)']",4.0,0,6,"['(feast c b)', '(succumb c)', '(feast b a)', '(succumb b)', '(attack a)', '(overcome a b)']",1.0,0,True,True,[],"['(feast c b)', '(succumb c)', '(feast b a)', '(succumb b)', '(attack a)', '(overcome a b)']",6,"['(feast c b)', '(succumb c)', '(feast b a)', '(succumb b)', '(attack a)', '(overcome a b)']",4.0,0,True,mystery_blocksworld_3,True,4.0,"['(feast c b)', '(succumb c)', '(feast b a)', '(succumb b)', '(attack a)', '(overcome a b)']","['(feast c b)', '(succumb c)', '(feast b a)', '(succumb b)', '(attack a)', '(overcome a b)']",True,98,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}",6,"['(feast c b)', '(succumb c)', '(feast b a)', '(succumb b)', '(attack a)', '(overcome a b)']",1.0,0,True,_pddl,4.0
0,[],0.0,8,0,[],0.0,8,False,False,"['(feast c a)', '(succumb c)', '(feast a b)', '(succumb a)', '(attack c)', '(overcome c b)', '(attack a)', '(overcome a c)']",[],0,[],0.0,8,False,mystery_blocksworld_3,True,0.0,"['(feast c a)', '(succumb c)', '(feast a b)', '(succumb a)', '(attack c)', '(overcome c b)', '(attack a)', '(overcome a c)']","['(feast c a)', '(succumb c)', '(feast a b)', '(succumb a)', '(attack c)', '(overcome c b)', '(attack a)', '(overcome a c)']",True,99,o4-mini_chat,{},{},0,[],0.0,8,False,_pddl,0.0
2,"['(attack b)', '(overcome b c)']",4.0,0,2,"['(attack b)', '(overcome b c)']",1.0,0,True,True,[],"['(attack b)', '(overcome b c)']",2,"['(attack b)', '(overcome b c)']",4.0,0,True,mystery_blocksworld_3,True,4.0,"['(attack b)', '(overcome b c)']","['(attack b)', '(overcome b c)']",True,100,o4-mini_chat,"{0: 'position', 1: 'position'}","{0: 'position', 1: 'position'}",2,"['(attack b)', '(overcome b c)']",1.0,0,True,_pddl,4.0
6,"['(feast b c)', '(succumb b)', '(feast c a)', '(succumb c)', '(attack b)', '(overcome b a)']",4.0,0,6,"['(feast b c)', '(succumb b)', '(feast c a)', '(succumb c)', '(attack b)', '(overcome b a)']",1.0,0,True,True,[],"['(feast b c)', '(succumb b)', '(feast c a)', '(succumb c)', '(attack b)', '(overcome b a)']",6,"['(feast b c)', '(succumb b)', '(feast c a)', '(succumb c)', '(attack b)', '(overcome b a)']",4.0,0,True,mystery_blocksworld_3,True,4.0,"['(feast b c)', '(succumb b)', '(feast c a)', '(succumb c)', '(attack b)', '(overcome b a)']","['(feast b c)', '(succumb b)', '(feast c a)', '(succumb c)', '(attack b)', '(overcome b a)']",True,101,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position'}",6,"['(feast b c)', '(succumb b)', '(feast c a)', '(succumb c)', '(attack b)', '(overcome b a)']",1.0,0,True,_pddl,4.0
3,"['(e6tbvxb13cxqiqfm object_8 object_1 object_7)', '(i43ia3g2ygc7vwqf object_1 object_7 object_6)', '(kl6t91ujyqzora0b object_8 object_1 object_6)']",4.0,0,3,"['(e6tbvxb13cxqiqfm object_8 object_1 object_7)', '(i43ia3g2ygc7vwqf object_1 object_7 object_6)', '(kl6t91ujyqzora0b object_8 object_1 object_6)']",1.0,0,True,True,[],"['(e6tbvxb13cxqiqfm object_8 object_1 object_7)', '(i43ia3g2ygc7vwqf object_1 object_7 object_6)', '(kl6t91ujyqzora0b object_8 object_1 object_6)']",3,"['(e6tbvxb13cxqiqfm object_8 object_1 object_7)', '(i43ia3g2ygc7vwqf object_1 object_7 object_6)', '(kl6t91ujyqzora0b object_8 object_1 object_6)']",4.0,0,True,obfuscated_randomized_logistics,True,4.0,"['(e6tbvxb13cxqiqfm object_8 object_1 object_7)', '(i43ia3g2ygc7vwqf object_1 object_7 object_6)', '(kl6t91ujyqzora0b object_8 object_1 object_6)']","['(e6tbvxb13cxqiqfm object_8 object_1 object_7)', '(i43ia3g2ygc7vwqf object_1 object_7 object_6)', '(kl6t91ujyqzora0b object_8 object_1 object_6)']",True,2,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position'}","{0: 'position', 1: 'position', 2: 'position'}",3,"['(e6tbvxb13cxqiqfm object_8 object_1 object_7)', '(i43ia3g2ygc7vwqf object_1 object_7 object_6)', '(kl6t91ujyqzora0b object_8 object_1 object_6)']",1.0,0,True,_pddl,4.0
4,"['(i43ia3g2ygc7vwqf object_0 object_6 object_5)', '(e6tbvxb13cxqiqfm object_8 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_6)', '(kl6t91ujyqzora0b object_8 object_0 object_6)']",4.0,0,4,"['(i43ia3g2ygc7vwqf object_0 object_6 object_5)', '(e6tbvxb13cxqiqfm object_8 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_6)', '(kl6t91ujyqzora0b object_8 object_0 object_6)']",1.0,0,True,True,[],"['(i43ia3g2ygc7vwqf object_0 object_6 object_5)', '(e6tbvxb13cxqiqfm object_8 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_6)', '(kl6t91ujyqzora0b object_8 object_0 object_6)']",4,"['(i43ia3g2ygc7vwqf object_0 object_6 object_5)', '(e6tbvxb13cxqiqfm object_8 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_6)', '(kl6t91ujyqzora0b object_8 object_0 object_6)']",4.0,0,True,obfuscated_randomized_logistics,True,4.0,"['(i43ia3g2ygc7vwqf object_0 object_6 object_5)', '(e6tbvxb13cxqiqfm object_8 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_6)', '(kl6t91ujyqzora0b object_8 object_0 object_6)']","['(i43ia3g2ygc7vwqf object_0 object_6 object_5)', '(e6tbvxb13cxqiqfm object_8 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_6)', '(kl6t91ujyqzora0b object_8 object_0 object_6)']",True,3,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position'}",4,"['(i43ia3g2ygc7vwqf object_0 object_6 object_5)', '(e6tbvxb13cxqiqfm object_8 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_6)', '(kl6t91ujyqzora0b object_8 object_0 object_6)']",1.0,0,True,_pddl,4.0
5,"['(e6tbvxb13cxqiqfm object_7 object_0 object_6)', '(e6tbvxb13cxqiqfm object_8 object_0 object_6)', '(i43ia3g2ygc7vwqf object_0 object_6 object_5)', '(kl6t91ujyqzora0b object_7 object_0 object_5)', '(kl6t91ujyqzora0b object_8 object_0 object_5)']",4.0,0,5,"['(e6tbvxb13cxqiqfm object_7 object_0 object_6)', '(e6tbvxb13cxqiqfm object_8 object_0 object_6)', '(i43ia3g2ygc7vwqf object_0 object_6 object_5)', '(kl6t91ujyqzora0b object_7 object_0 object_5)', '(kl6t91ujyqzora0b object_8 object_0 object_5)']",1.0,0,True,True,[],"['(e6tbvxb13cxqiqfm object_7 object_0 object_6)', '(e6tbvxb13cxqiqfm object_8 object_0 object_6)', '(i43ia3g2ygc7vwqf object_0 object_6 object_5)', '(kl6t91ujyqzora0b object_7 object_0 object_5)', '(kl6t91ujyqzora0b object_8 object_0 object_5)']",5,"['(e6tbvxb13cxqiqfm object_7 object_0 object_6)', '(e6tbvxb13cxqiqfm object_8 object_0 object_6)', '(i43ia3g2ygc7vwqf object_0 object_6 object_5)', '(kl6t91ujyqzora0b object_7 object_0 object_5)', '(kl6t91ujyqzora0b object_8 object_0 object_5)']",4.0,0,True,obfuscated_randomized_logistics,True,4.0,"['(e6tbvxb13cxqiqfm object_8 object_0 object_6)', '(e6tbvxb13cxqiqfm object_7 object_0 object_6)', '(i43ia3g2ygc7vwqf object_0 object_6 object_5)', '(kl6t91ujyqzora0b object_8 object_0 object_5)', '(kl6t91ujyqzora0b object_7 object_0 object_5)']","['(e6tbvxb13cxqiqfm object_7 object_0 object_6)', '(e6tbvxb13cxqiqfm object_8 object_0 object_6)', '(i43ia3g2ygc7vwqf object_0 object_6 object_5)', '(kl6t91ujyqzora0b object_7 object_0 object_5)', '(kl6t91ujyqzora0b object_8 object_0 object_5)']",True,4,o4-mini_chat,"{2: 'position', 0: 'correct', 1: 'correct', 3: 'correct', 4: 'correct'}","{2: 'position', 0: 'correct', 1: 'correct', 3: 'correct', 4: 'correct'}",5,"['(e6tbvxb13cxqiqfm object_7 object_0 object_6)', '(e6tbvxb13cxqiqfm object_8 object_0 object_6)', '(i43ia3g2ygc7vwqf object_0 object_6 object_5)', '(kl6t91ujyqzora0b object_7 object_0 object_5)', '(kl6t91ujyqzora0b object_8 object_0 object_5)']",1.0,0,True,_pddl,2.4
4,"['(i43ia3g2ygc7vwqf object_0 object_6 object_7)', '(e6tbvxb13cxqiqfm object_9 object_0 object_7)', '(i43ia3g2ygc7vwqf object_0 object_7 object_6)', '(kl6t91ujyqzora0b object_9 object_0 object_6)']",4.0,0,4,"['(i43ia3g2ygc7vwqf object_0 object_6 object_7)', '(e6tbvxb13cxqiqfm object_9 object_0 object_7)', '(i43ia3g2ygc7vwqf object_0 object_7 object_6)', '(kl6t91ujyqzora0b object_9 object_0 object_6)']",1.0,0,True,True,[],"['(i43ia3g2ygc7vwqf object_0 object_6 object_7)', '(e6tbvxb13cxqiqfm object_9 object_0 object_7)', '(i43ia3g2ygc7vwqf object_0 object_7 object_6)', '(kl6t91ujyqzora0b object_9 object_0 object_6)']",4,"['(i43ia3g2ygc7vwqf object_0 object_6 object_7)', '(e6tbvxb13cxqiqfm object_9 object_0 object_7)', '(i43ia3g2ygc7vwqf object_0 object_7 object_6)', '(kl6t91ujyqzora0b object_9 object_0 object_6)']",4.0,0,True,obfuscated_randomized_logistics,True,4.0,"['(i43ia3g2ygc7vwqf object_1 object_6 object_7)', '(e6tbvxb13cxqiqfm object_9 object_1 object_7)', '(i43ia3g2ygc7vwqf object_1 object_7 object_6)', '(kl6t91ujyqzora0b object_9 object_1 object_6)']","['(i43ia3g2ygc7vwqf object_0 object_6 object_7)', '(e6tbvxb13cxqiqfm object_9 object_0 object_7)', '(i43ia3g2ygc7vwqf object_0 object_7 object_6)', '(kl6t91ujyqzora0b object_9 object_0 object_6)']",True,5,o4-mini_chat,"{0: 'same_act', 1: 'same_act', 2: 'same_act', 3: 'same_act'}","{0: 'same_act', 1: 'same_act', 2: 'same_act', 3: 'same_act'}",4,"['(i43ia3g2ygc7vwqf object_0 object_6 object_7)', '(e6tbvxb13cxqiqfm object_9 object_0 object_7)', '(i43ia3g2ygc7vwqf object_0 object_7 object_6)', '(kl6t91ujyqzora0b object_9 object_0 object_6)']",1.0,0,True,_pddl,1.0
3,"['(v1pjso2krv6sk1wj object_9 object_4 object_7)', '(ucb7r68xuhd352zp object_4 object_7 object_8 object_2)', '(ozh031mvw6d4smqa object_9 object_4 object_8)']",4.0,0,3,"['(v1pjso2krv6sk1wj object_9 object_4 object_7)', '(ucb7r68xuhd352zp object_4 object_7 object_8 object_2)', '(ozh031mvw6d4smqa object_9 object_4 object_8)']",1.0,0,True,True,[],"['(v1pjso2krv6sk1wj object_9 object_4 object_7)', '(ucb7r68xuhd352zp object_4 object_7 object_8 object_2)', '(ozh031mvw6d4smqa object_9 object_4 object_8)']",3,"['(v1pjso2krv6sk1wj object_9 object_4 object_7)', '(ucb7r68xuhd352zp object_4 object_7 object_8 object_2)', '(ozh031mvw6d4smqa object_9 object_4 object_8)']",4.0,0,True,obfuscated_randomized_logistics,True,4.0,"['(v1pjso2krv6sk1wj object_9 object_4 object_7)', '(ucb7r68xuhd352zp object_4 object_7 object_8 object_2)', '(ozh031mvw6d4smqa object_9 object_4 object_8)']","['(v1pjso2krv6sk1wj object_9 object_4 object_7)', '(ucb7r68xuhd352zp object_4 object_7 object_8 object_2)', '(ozh031mvw6d4smqa object_9 object_4 object_8)']",True,6,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position'}","{0: 'position', 1: 'position', 2: 'position'}",3,"['(v1pjso2krv6sk1wj object_9 object_4 object_7)', '(ucb7r68xuhd352zp object_4 object_7 object_8 object_2)', '(ozh031mvw6d4smqa object_9 object_4 object_8)']",1.0,0,True,_pddl,4.0
7,"['(ucb7r68xuhd352zp object_3 object_5 object_6 object_1)', '(v1pjso2krv6sk1wj object_9 object_3 object_6)', '(ucb7r68xuhd352zp object_3 object_6 object_5 object_1)', '(ozh031mvw6d4smqa object_9 object_3 object_5)', '(e6tbvxb13cxqiqfm object_9 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_7)', '(kl6t91ujyqzora0b object_9 object_0 object_7)']",4.0,0,7,"['(ucb7r68xuhd352zp object_3 object_5 object_6 object_1)', '(v1pjso2krv6sk1wj object_9 object_3 object_6)', '(ucb7r68xuhd352zp object_3 object_6 object_5 object_1)', '(ozh031mvw6d4smqa object_9 object_3 object_5)', '(e6tbvxb13cxqiqfm object_9 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_7)', '(kl6t91ujyqzora0b object_9 object_0 object_7)']",1.0,0,True,True,[],"['(ucb7r68xuhd352zp object_3 object_5 object_6 object_1)', '(v1pjso2krv6sk1wj object_9 object_3 object_6)', '(ucb7r68xuhd352zp object_3 object_6 object_5 object_1)', '(ozh031mvw6d4smqa object_9 object_3 object_5)', '(e6tbvxb13cxqiqfm object_9 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_7)', '(kl6t91ujyqzora0b object_9 object_0 object_7)']",7,"['(ucb7r68xuhd352zp object_3 object_5 object_6 object_1)', '(v1pjso2krv6sk1wj object_9 object_3 object_6)', '(ucb7r68xuhd352zp object_3 object_6 object_5 object_1)', '(ozh031mvw6d4smqa object_9 object_3 object_5)', '(e6tbvxb13cxqiqfm object_9 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_7)', '(kl6t91ujyqzora0b object_9 object_0 object_7)']",4.0,0,True,obfuscated_randomized_logistics,True,4.0,"['(ucb7r68xuhd352zp object_3 object_5 object_6 object_1)', '(v1pjso2krv6sk1wj object_9 object_3 object_6)', '(ucb7r68xuhd352zp object_3 object_6 object_5 object_1)', '(ozh031mvw6d4smqa object_9 object_3 object_5)', '(e6tbvxb13cxqiqfm object_9 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_7)', '(kl6t91ujyqzora0b object_9 object_0 object_7)']","['(ucb7r68xuhd352zp object_3 object_5 object_6 object_1)', '(v1pjso2krv6sk1wj object_9 object_3 object_6)', '(ucb7r68xuhd352zp object_3 object_6 object_5 object_1)', '(ozh031mvw6d4smqa object_9 object_3 object_5)', '(e6tbvxb13cxqiqfm object_9 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_7)', '(kl6t91ujyqzora0b object_9 object_0 object_7)']",True,7,o4-mini_chat,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position', 6: 'position'}","{0: 'position', 1: 'position', 2: 'position', 3: 'position', 4: 'position', 5: 'position', 6: 'position'}",7,"['(ucb7r68xuhd352zp object_3 object_5 object_6 object_1)', '(v1pjso2krv6sk1wj object_9 object_3 object_6)', '(ucb7r68xuhd352zp object_3 object_6 object_5 object_1)', '(ozh031mvw6d4smqa object_9 object_3 object_5)', '(e6tbvxb13cxqiqfm object_9 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_7)', '(kl6t91ujyqzora0b object_9 object_0 object_7)']",1.0,0,True,_pddl,4.0
